,,,R,tau,rho,time
58,19,95,-0.024966758080002534,25,0.7274560823927705,13.050000000000011
58,19,96,-0.030431359477738187,25,0.7274560823927705,13.050000000000011
58,19,97,-0.035510741913937466,25,0.7274560823927705,13.050000000000011
58,19,98,-0.04091717541368046,25,0.7274560823927705,13.050000000000011
58,19,99,-0.046234830285967844,25,0.7274560823927705,13.050000000000011
58,19,100,-0.051353699621349606,25,0.7274560823927705,13.050000000000011
58,19,101,-0.05636168046208499,25,0.7274560823927705,13.050000000000011
58,19,102,-0.061393986010935986,25,0.7274560823927705,13.050000000000011
58,19,103,-0.06638275946742363,25,0.7274560823927705,13.050000000000011
58,19,104,-0.07133154315199305,25,0.7274560823927705,13.050000000000011
58,19,105,-0.07626748509087568,25,0.7274560823927705,13.050000000000011
58,19,106,-0.08108049637071046,25,0.7274560823927705,13.050000000000011
58,19,107,-0.08584597481555352,25,0.7274560823927705,13.050000000000011
58,19,108,-0.09046265012434712,25,0.7274560823927705,13.050000000000011
58,19,109,-0.09497433598844719,25,0.7274560823927705,13.050000000000011
58,19,110,-0.09926515229967114,25,0.7274560823927705,13.050000000000011
58,19,111,-0.1034273919261031,25,0.7274560823927705,13.050000000000011
58,19,112,-0.10734125926327576,25,0.7274560823927705,13.050000000000011
58,19,113,-0.11116814988943888,25,0.7274560823927705,13.050000000000011
58,19,114,-0.11481836099303155,25,0.7274560823927705,13.050000000000011
58,19,115,-0.11852002092449532,25,0.7274560823927705,13.050000000000011
58,19,116,-0.1219990360933737,25,0.7274560823927705,13.050000000000011
58,19,117,-0.12525125437869392,25,0.7274560823927705,13.050000000000011
58,19,118,-0.12823362910004052,25,0.7274560823927705,13.050000000000011
58,19,119,-0.13082634173581073,25,0.7274560823927705,13.050000000000011
58,19,120,-0.13317923224410108,25,0.7274560823927705,13.050000000000011
58,19,121,-0.13563221735480846,25,0.7274560823927705,13.050000000000011
58,19,122,-0.13801106442486927,25,0.7274560823927705,13.050000000000011
58,19,123,-0.14025547602039234,25,0.7274560823927705,13.050000000000011
58,19,124,-0.1424092259735346,25,0.7274560823927705,13.050000000000011
58,30,0,0.5723180061823923,19,0.7683059678229472,13.050000000000011
58,30,1,0.588563917282038,19,0.7683059678229472,13.050000000000011
58,30,2,0.6046214679047642,19,0.7683059678229472,13.050000000000011
58,30,3,0.6204411878161885,19,0.7683059678229472,13.050000000000011
58,30,4,0.6360236871584977,19,0.7683059678229472,13.050000000000011
58,30,5,0.6511570031969356,19,0.7683059678229472,13.050000000000011
58,30,6,0.6657507366825054,19,0.7683059678229472,13.050000000000011
58,30,7,0.6797657799398714,19,0.7683059678229472,13.050000000000011
58,30,8,0.6929627619382946,19,0.7683059678229472,13.050000000000011
58,30,9,0.7053302982977788,19,0.7683059678229472,13.050000000000011
58,30,10,0.7166839500768121,19,0.7683059678229472,13.050000000000011
58,30,11,0.7269995491010763,19,0.7683059678229472,13.050000000000011
58,30,12,0.7362209994940693,19,0.7683059678229472,13.050000000000011
58,30,13,0.7443141876184411,19,0.7683059678229472,13.050000000000011
58,30,14,0.7512361597414251,19,0.7683059678229472,13.050000000000011
58,30,15,0.7570041034670121,19,0.7683059678229472,13.050000000000011
58,30,16,0.7615709503367004,19,0.7683059678229472,13.050000000000011
58,30,17,0.7650126076338465,19,0.7683059678229472,13.050000000000011
58,30,18,0.7672718583772272,19,0.7683059678229472,13.050000000000011
58,30,19,0.7683059678229472,19,0.7683059678229472,13.050000000000011
58,30,20,0.7681452957429867,19,0.7683059678229472,13.050000000000011
58,30,21,0.7667839566065079,19,0.7683059678229472,13.050000000000011
58,30,22,0.7641958950013379,19,0.7683059678229472,13.050000000000011
58,30,23,0.7604560220780294,19,0.7683059678229472,13.050000000000011
58,30,24,0.7555580771500632,19,0.7683059678229472,13.050000000000011
58,30,25,0.7496492050772874,19,0.7683059678229472,13.050000000000011
58,30,26,0.742743086220198,19,0.7683059678229472,13.050000000000011
58,30,27,0.7349001438802766,19,0.7683059678229472,13.050000000000011
58,30,28,0.7261918755886883,19,0.7683059678229472,13.050000000000011
58,30,29,0.7166568446523598,19,0.7683059678229472,13.050000000000011
58,30,30,0.7067098365633403,19,0.7683059678229472,13.050000000000011
58,30,31,0.6957071598333936,19,0.7683059678229472,13.050000000000011
58,30,32,0.6840599194423167,19,0.7683059678229472,13.050000000000011
58,30,33,0.6717810212099026,19,0.7683059678229472,13.050000000000011
58,30,34,0.6589726448188208,19,0.7683059678229472,13.050000000000011
58,30,35,0.6456874558999931,19,0.7683059678229472,13.050000000000011
58,30,36,0.6319881145847291,19,0.7683059678229472,13.050000000000011
58,30,37,0.6179557742318749,19,0.7683059678229472,13.050000000000011
58,30,38,0.6035437910104863,19,0.7683059678229472,13.050000000000011
58,30,39,0.5888175773999949,19,0.7683059678229472,13.050000000000011
58,30,40,0.5738259927266958,19,0.7683059678229472,13.050000000000011
58,30,41,0.5586702910150849,19,0.7683059678229472,13.050000000000011
58,30,42,0.5433560992908693,19,0.7683059678229472,13.050000000000011
58,30,43,0.5278183992455673,19,0.7683059678229472,13.050000000000011
58,30,44,0.5122034281820271,19,0.7683059678229472,13.050000000000011
58,30,45,0.49658750346198516,19,0.7683059678229472,13.050000000000011
58,30,46,0.4809272663717733,19,0.7683059678229472,13.050000000000011
58,30,47,0.4653714691456298,19,0.7683059678229472,13.050000000000011
58,30,48,0.44993151716753926,19,0.7683059678229472,13.050000000000011
58,30,49,0.4346629454722608,19,0.7683059678229472,13.050000000000011
58,30,50,0.41949087634599924,19,0.7683059678229472,13.050000000000011
58,30,51,0.4044499532819344,19,0.7683059678229472,13.050000000000011
58,30,52,0.3895859635597195,19,0.7683059678229472,13.050000000000011
58,30,53,0.3749917175381337,19,0.7683059678229472,13.050000000000011
58,30,54,0.3607214331140388,19,0.7683059678229472,13.050000000000011
58,30,55,0.34662941145612,19,0.7683059678229472,13.050000000000011
58,30,56,0.3327287194943361,19,0.7683059678229472,13.050000000000011
58,30,57,0.319017386362582,19,0.7683059678229472,13.050000000000011
58,30,58,0.3055435884675921,19,0.7683059678229472,13.050000000000011
58,30,59,0.2922880543357957,19,0.7683059678229472,13.050000000000011
58,30,60,0.27938129066507794,19,0.7683059678229472,13.050000000000011
58,30,61,0.2668254219963699,19,0.7683059678229472,13.050000000000011
58,30,62,0.2550337899623032,19,0.7683059678229472,13.050000000000011
58,30,63,0.24179750276556303,19,0.7683059678229472,13.050000000000011
58,30,64,0.23030111596412373,19,0.7683059678229472,13.050000000000011
58,30,65,0.21840771311398602,19,0.7683059678229472,13.050000000000011
58,30,66,0.20677126422496345,19,0.7683059678229472,13.050000000000011
58,30,67,0.19532362454428767,19,0.7683059678229472,13.050000000000011
58,30,68,0.18405267322009955,19,0.7683059678229472,13.050000000000011
58,30,69,0.17294589552114709,19,0.7683059678229472,13.050000000000011
58,30,70,0.16203993646480458,19,0.7683059678229472,13.050000000000011
58,30,71,0.1514817522403449,19,0.7683059678229472,13.050000000000011
58,30,72,0.14110141402843906,19,0.7683059678229472,13.050000000000011
58,30,73,0.13093431429427524,19,0.7683059678229472,13.050000000000011
58,30,74,0.12106908646150692,19,0.7683059678229472,13.050000000000011
58,30,75,0.11127773105213953,19,0.7683059678229472,13.050000000000011
58,30,76,0.10158490210418168,19,0.7683059678229472,13.050000000000011
58,30,77,0.09202957764804393,19,0.7683059678229472,13.050000000000011
58,30,78,0.08273630492342078,19,0.7683059678229472,13.050000000000011
58,30,79,0.07374023663359176,19,0.7683059678229472,13.050000000000011
58,30,80,0.06505358100273406,19,0.7683059678229472,13.050000000000011
58,30,81,0.056545780027877156,19,0.7683059678229472,13.050000000000011
58,30,82,0.048254345070350466,19,0.7683059678229472,13.050000000000011
58,30,83,0.04022971229662264,19,0.7683059678229472,13.050000000000011
58,30,84,0.03241848436523025,19,0.7683059678229472,13.050000000000011
58,30,85,0.024701107422805128,19,0.7683059678229472,13.050000000000011
58,30,86,0.01720858726135326,19,0.7683059678229472,13.050000000000011
58,30,87,0.009992186303241536,19,0.7683059678229472,13.050000000000011
58,30,88,0.0030095170366214383,19,0.7683059678229472,13.050000000000011
58,30,89,-0.003841062090604042,19,0.7683059678229472,13.050000000000011
58,30,90,-0.010555372947292667,19,0.7683059678229472,13.050000000000011
58,30,91,-0.017038646616016333,19,0.7683059678229472,13.050000000000011
58,30,92,-0.023281738244112636,19,0.7683059678229472,13.050000000000011
58,30,93,-0.02939691794693904,19,0.7683059678229472,13.050000000000011
58,30,94,-0.035272152751224,19,0.7683059678229472,13.050000000000011
58,30,95,-0.041005582725705855,19,0.7683059678229472,13.050000000000011
58,30,96,-0.04662896962561591,19,0.7683059678229472,13.050000000000011
58,30,97,-0.051845690388063206,19,0.7683059678229472,13.050000000000011
58,30,98,-0.05741678350300052,19,0.7683059678229472,13.050000000000011
58,30,99,-0.06290506982408074,19,0.7683059678229472,13.050000000000011
58,30,100,-0.06822262749392917,19,0.7683059678229472,13.050000000000011
58,30,101,-0.07344562923356225,19,0.7683059678229472,13.050000000000011
58,30,102,-0.0786841951447652,19,0.7683059678229472,13.050000000000011
58,30,103,-0.08388088366710002,19,0.7683059678229472,13.050000000000011
58,30,104,-0.08903509107490352,19,0.7683059678229472,13.050000000000011
58,30,105,-0.09418052656408887,19,0.7683059678229472,13.050000000000011
58,30,106,-0.09921772513021604,19,0.7683059678229472,13.050000000000011
58,30,107,-0.10420212858841121,19,0.7683059678229472,13.050000000000011
58,30,108,-0.10904478542936695,19,0.7683059678229472,13.050000000000011
58,30,109,-0.11376895337015468,19,0.7683059678229472,13.050000000000011
58,30,110,-0.11831606920362331,19,0.7683059678229472,13.050000000000011
58,30,111,-0.12274801454883202,19,0.7683059678229472,13.050000000000011
58,30,112,-0.1269687330301146,19,0.7683059678229472,13.050000000000011
58,30,113,-0.13112397765009776,19,0.7683059678229472,13.050000000000011
58,30,114,-0.13513600163782838,19,0.7683059678229472,13.050000000000011
58,30,115,-0.13923631376206144,19,0.7683059678229472,13.050000000000011
58,30,116,-0.14313571640612857,19,0.7683059678229472,13.050000000000011
58,30,117,-0.14685812289024752,19,0.7683059678229472,13.050000000000011
58,30,118,-0.15037432039984808,19,0.7683059678229472,13.050000000000011
58,30,119,-0.15353790541096962,19,0.7683059678229472,13.050000000000011
58,30,120,-0.1565083782940855,19,0.7683059678229472,13.050000000000011
58,30,121,-0.15958836303623386,19,0.7683059678229472,13.050000000000011
58,30,122,-0.16259615689489842,19,0.7683059678229472,13.050000000000011
58,30,123,-0.1655130744471287,19,0.7683059678229472,13.050000000000011
58,30,124,-0.16837566815335106,19,0.7683059678229472,13.050000000000011
58,50,0,0.6879562085874967,14,0.8054024973467265,13.050000000000011
58,50,1,0.7021011080281434,14,0.8054024973467265,13.050000000000011
58,50,2,0.7157202471176956,14,0.8054024973467265,13.050000000000011
58,50,3,0.7287379862478466,14,0.8054024973467265,13.050000000000011
58,50,4,0.7410970859948882,14,0.8054024973467265,13.050000000000011
58,50,5,0.7525784480687946,14,0.8054024973467265,13.050000000000011
58,50,6,0.7630948826810203,14,0.8054024973467265,13.050000000000011
58,50,7,0.7726217990297369,14,0.8054024973467265,13.050000000000011
58,50,8,0.7810015771335193,14,0.8054024973467265,13.050000000000011
58,50,9,0.7882419591862426,14,0.8054024973467265,13.050000000000011
58,50,10,0.7942190196796443,14,0.8054024973467265,13.050000000000011
58,50,11,0.7989227102280574,14,0.8054024973467265,13.050000000000011
58,50,12,0.8023701695487964,14,0.8054024973467265,13.050000000000011
58,50,13,0.8045297792649028,14,0.8054024973467265,13.050000000000011
58,50,14,0.8054024973467265,14,0.8054024973467265,13.050000000000011
58,50,15,0.8050180963872824,14,0.8054024973467265,13.050000000000011
58,50,16,0.8033800923887802,14,0.8054024973467265,13.050000000000011
58,50,17,0.8005665547556052,14,0.8054024973467265,13.050000000000011
58,50,18,0.7965690661623529,14,0.8054024973467265,13.050000000000011
58,50,19,0.7914040349944274,14,0.8054024973467265,13.050000000000011
58,50,20,0.7851401633279528,14,0.8054024973467265,13.050000000000011
58,50,21,0.7778419251862243,14,0.8054024973467265,13.050000000000011
58,50,22,0.7695589674969225,14,0.8054024973467265,13.050000000000011
58,50,23,0.7603895742227924,14,0.8054024973467265,13.050000000000011
58,50,24,0.7503650189892079,14,0.8054024973467265,13.050000000000011
58,50,25,0.739617581647466,14,0.8054024973467265,13.050000000000011
58,50,26,0.7281661652766525,14,0.8054024973467265,13.050000000000011
58,50,27,0.7160653106133716,14,0.8054024973467265,13.050000000000011
58,50,28,0.7034505179497433,14,0.8054024973467265,13.050000000000011
58,50,29,0.6903460589284948,14,0.8054024973467265,13.050000000000011
58,50,30,0.6772879404347583,14,0.8054024973467265,13.050000000000011
58,50,31,0.6633278061993618,14,0.8054024973467265,13.050000000000011
58,50,32,0.6490305111402455,14,0.8054024973467265,13.050000000000011
58,50,33,0.6344197903356423,14,0.8054024973467265,13.050000000000011
58,50,34,0.6195435872982575,14,0.8054024973467265,13.050000000000011
58,50,35,0.6044875120174661,14,0.8054024973467265,13.050000000000011
58,50,36,0.5892784318560957,14,0.8054024973467265,13.050000000000011
58,50,37,0.5739610795000795,14,0.8054024973467265,13.050000000000011
58,50,38,0.5585015981863612,14,0.8054024973467265,13.050000000000011
58,50,39,0.5429537314461255,14,0.8054024973467265,13.050000000000011
58,50,40,0.5273885528417507,14,0.8054024973467265,13.050000000000011
58,50,41,0.5118704488124463,14,0.8054024973467265,13.050000000000011
58,50,42,0.4964127615156461,14,0.8054024973467265,13.050000000000011
58,50,43,0.4809328228117946,14,0.8054024973467265,13.050000000000011
58,50,44,0.46555580841379,14,0.8054024973467265,13.050000000000011
58,50,45,0.4503483986974473,14,0.8054024973467265,13.050000000000011
58,50,46,0.43523508194023897,14,0.8054024973467265,13.050000000000011
58,50,47,0.4203300215828975,14,0.8054024973467265,13.050000000000011
58,50,48,0.4056272033666247,14,0.8054024973467265,13.050000000000011
58,50,49,0.39115693010686486,14,0.8054024973467265,13.050000000000011
58,50,50,0.37685361402675915,14,0.8054024973467265,13.050000000000011
58,50,51,0.36272742823725995,14,0.8054024973467265,13.050000000000011
58,50,52,0.3488095724698474,14,0.8054024973467265,13.050000000000011
58,50,53,0.3351421422478812,14,0.8054024973467265,13.050000000000011
58,50,54,0.3217532358215897,14,0.8054024973467265,13.050000000000011
58,50,55,0.3085479804651925,14,0.8054024973467265,13.050000000000011
58,50,56,0.29551651080847985,14,0.8054024973467265,13.050000000000011
58,50,57,0.2826595501313329,14,0.8054024973467265,13.050000000000011
58,50,58,0.26998883833701154,14,0.8054024973467265,13.050000000000011
58,50,59,0.2574965329048981,14,0.8054024973467265,13.050000000000011
58,50,60,0.24527113532515143,14,0.8054024973467265,13.050000000000011
58,50,61,0.23331697309373842,14,0.8054024973467265,13.050000000000011
58,50,62,0.22190487880864343,14,0.8054024973467265,13.050000000000011
58,50,63,0.20959442803774128,14,0.8054024973467265,13.050000000000011
58,50,64,0.19842282186119808,14,0.8054024973467265,13.050000000000011
58,50,65,0.18700374485312674,14,0.8054024973467265,13.050000000000011
58,50,66,0.17579158922909208,14,0.8054024973467265,13.050000000000011
58,50,67,0.16473442952473102,14,0.8054024973467265,13.050000000000011
58,50,68,0.15382582269391035,14,0.8054024973467265,13.050000000000011
58,50,69,0.14309279925260165,14,0.8054024973467265,13.050000000000011
58,50,70,0.13250703572816858,14,0.8054024973467265,13.050000000000011
58,50,71,0.12221657291056762,14,0.8054024973467265,13.050000000000011
58,50,72,0.11208073768073422,14,0.8054024973467265,13.050000000000011
58,50,73,0.10212833593944802,14,0.8054024973467265,13.050000000000011
58,50,74,0.09242756473011314,14,0.8054024973467265,13.050000000000011
58,50,75,0.08282716857772318,14,0.8054024973467265,13.050000000000011
58,50,76,0.07334247379384264,14,0.8054024973467265,13.050000000000011
58,50,77,0.06400479227914496,14,0.8054024973467265,13.050000000000011
58,50,78,0.05491238184975916,14,0.8054024973467265,13.050000000000011
58,50,79,0.0460689040187382,14,0.8054024973467265,13.050000000000011
58,50,80,0.03746996266056135,14,0.8054024973467265,13.050000000000011
58,50,81,0.0290332641096518,14,0.8054024973467265,13.050000000000011
58,50,82,0.02079235530698859,14,0.8054024973467265,13.050000000000011
58,50,83,0.012776292419435792,14,0.8054024973467265,13.050000000000011
58,50,84,0.004953516593577066,14,0.8054024973467265,13.050000000000011
58,50,85,-0.002755927811073206,14,0.8054024973467265,13.050000000000011
58,50,86,-0.010286043208510403,14,0.8054024973467265,13.050000000000011
58,50,87,-0.017573246846698146,14,0.8054024973467265,13.050000000000011
58,50,88,-0.024654915895140284,14,0.8054024973467265,13.050000000000011
58,50,89,-0.03160543284481669,14,0.8054024973467265,13.050000000000011
58,50,90,-0.03842594896865862,14,0.8054024973467265,13.050000000000011
58,50,91,-0.045030793580266654,14,0.8054024973467265,13.050000000000011
58,50,92,-0.05143355821323692,14,0.8054024973467265,13.050000000000011
58,50,93,-0.057718161873863874,14,0.8054024973467265,13.050000000000011
58,50,94,-0.06379171766738456,14,0.8054024973467265,13.050000000000011
58,50,95,-0.06973273216234474,14,0.8054024973467265,13.050000000000011
58,50,96,-0.07558081810165622,14,0.8054024973467265,13.050000000000011
58,50,97,-0.0810248577090976,14,0.8054024973467265,13.050000000000011
58,50,98,-0.08679550087833095,14,0.8054024973467265,13.050000000000011
58,50,99,-0.09247959303434895,14,0.8054024973467265,13.050000000000011
58,50,100,-0.09800031172307605,14,0.8054024973467265,13.050000000000011
58,50,101,-0.10343621371765692,14,0.8054024973467265,13.050000000000011
58,50,102,-0.10886698615124482,14,0.8054024973467265,13.050000000000011
58,50,103,-0.11424813008000137,14,0.8054024973467265,13.050000000000011
58,50,104,-0.11958135284220882,14,0.8054024973467265,13.050000000000011
58,50,105,-0.1248995283536517,14,0.8054024973467265,13.050000000000011
58,50,106,-0.1301130277645602,14,0.8054024973467265,13.050000000000011
58,50,107,-0.13526541987245008,14,0.8054024973467265,13.050000000000011
58,50,108,-0.14027994667533264,14,0.8054024973467265,13.050000000000011
58,50,109,-0.14516887953516172,14,0.8054024973467265,13.050000000000011
58,50,110,-0.14991533440094074,14,0.8054024973467265,13.050000000000011
58,50,111,-0.1545594482508007,14,0.8054024973467265,13.050000000000011
58,50,112,-0.15902020929846686,14,0.8054024973467265,13.050000000000011
58,50,113,-0.16342818496641498,14,0.8054024973467265,13.050000000000011
58,50,114,-0.16771106810259404,14,0.8054024973467265,13.050000000000011
58,50,115,-0.17208652942155195,14,0.8054024973467265,13.050000000000011
58,50,116,-0.1762871422425971,14,0.8054024973467265,13.050000000000011
58,50,117,-0.1803461705706403,14,0.8054024973467265,13.050000000000011
58,50,118,-0.18424494391724675,14,0.8054024973467265,13.050000000000011
58,50,119,-0.18783404677377033,14,0.8054024973467265,13.050000000000011
58,50,120,-0.1912670004552963,14,0.8054024973467265,13.050000000000011
58,50,121,-0.1947972597501743,14,0.8054024973467265,13.050000000000011
58,50,122,-0.1982562662367325,14,0.8054024973467265,13.050000000000011
58,50,123,-0.20164960931919684,14,0.8054024973467265,13.050000000000011
58,50,124,-0.20500438122270714,14,0.8054024973467265,13.050000000000011
58,100,0,0.793485228004158,9,0.8450164600328995,13.050000000000011
58,100,1,0.8036442228320086,9,0.8450164600328995,13.050000000000011
58,100,2,0.8128910709011311,9,0.8450164600328995,13.050000000000011
58,100,3,0.821116796940329,9,0.8450164600328995,13.050000000000011
58,100,4,0.828258902620185,9,0.8450164600328995,13.050000000000011
58,100,5,0.8341730754848863,9,0.8450164600328995,13.050000000000011
58,100,6,0.8388275913133426,9,0.8450164600328995,13.050000000000011
58,100,7,0.8422251191324485,9,0.8450164600328995,13.050000000000011
58,100,8,0.8442810281908474,9,0.8450164600328995,13.050000000000011
58,100,9,0.8450164600328995,9,0.8450164600328995,13.050000000000011
58,100,10,0.8443638237966682,9,0.8450164600328995,13.050000000000011
58,100,11,0.8423304115187574,9,0.8450164600328995,13.050000000000011
58,100,12,0.8389928370541563,9,0.8450164600328995,13.050000000000011
58,100,13,0.8343422393800315,9,0.8450164600328995,13.050000000000011
58,100,14,0.828443496758199,9,0.8450164600328995,13.050000000000011
58,100,15,0.8213805789375141,9,0.8450164600328995,13.050000000000011
58,100,16,0.8132427253972588,9,0.8450164600328995,13.050000000000011
58,100,17,0.8041346561228039,9,0.8450164600328995,13.050000000000011
58,100,18,0.7941176562701785,9,0.8450164600328995,13.050000000000011
58,100,19,0.7832620127737557,9,0.8450164600328995,13.050000000000011
58,100,20,0.771652745971309,9,0.8450164600328995,13.050000000000011
58,100,21,0.7593664509970299,9,0.8450164600328995,13.050000000000011
58,100,22,0.7464651647195315,9,0.8450164600328995,13.050000000000011
58,100,23,0.7330284566397169,9,0.8450164600328995,13.050000000000011
58,100,24,0.7191010274667627,9,0.8450164600328995,13.050000000000011
58,100,25,0.7047929701874653,9,0.8450164600328995,13.050000000000011
58,100,26,0.6901205252078821,9,0.8450164600328995,13.050000000000011
58,100,27,0.6751221730963947,9,0.8450164600328995,13.050000000000011
58,100,28,0.6599382946954586,9,0.8450164600328995,13.050000000000011
58,100,29,0.6445690180620064,9,0.8450164600328995,13.050000000000011
58,100,30,0.6294736380661192,9,0.8450164600328995,13.050000000000011
58,100,31,0.6138052305572821,9,0.8450164600328995,13.050000000000011
58,100,32,0.5980494680785836,9,0.8450164600328995,13.050000000000011
58,100,33,0.5822279257340108,9,0.8450164600328995,13.050000000000011
58,100,34,0.5663691161897425,9,0.8450164600328995,13.050000000000011
58,100,35,0.5505583329525144,9,0.8450164600328995,13.050000000000011
58,100,36,0.5348044781459222,9,0.8450164600328995,13.050000000000011
58,100,37,0.5191396451136422,9,0.8450164600328995,13.050000000000011
58,100,38,0.5035371225442301,9,0.8450164600328995,13.050000000000011
58,100,39,0.4880367981799035,9,0.8450164600328995,13.050000000000011
58,100,40,0.47268403794376607,9,0.8450164600328995,13.050000000000011
58,100,41,0.4575139845858882,9,0.8450164600328995,13.050000000000011
58,100,42,0.44252506239513867,9,0.8450164600328995,13.050000000000011
58,100,43,0.4276499262446057,9,0.8450164600328995,13.050000000000011
58,100,44,0.4129669278412126,9,0.8450164600328995,13.050000000000011
58,100,45,0.3985195021830599,9,0.8450164600328995,13.050000000000011
58,100,46,0.384232084374276,9,0.8450164600328995,13.050000000000011
58,100,47,0.37016868311299417,9,0.8450164600328995,13.050000000000011
58,100,48,0.35631672723291985,9,0.8450164600328995,13.050000000000011
58,100,49,0.3426850093085957,9,0.8450164600328995,13.050000000000011
58,100,50,0.329222070081112,9,0.8450164600328995,13.050000000000011
58,100,51,0.3159282692908593,9,0.8450164600328995,13.050000000000011
58,100,52,0.302816681953942,9,0.8450164600328995,13.050000000000011
58,100,53,0.28990086490502154,9,0.8450164600328995,13.050000000000011
58,100,54,0.2771844896572117,9,0.8450164600328995,13.050000000000011
58,100,55,0.2646190650766861,9,0.8450164600328995,13.050000000000011
58,100,56,0.2521833172819983,9,0.8450164600328995,13.050000000000011
58,100,57,0.23988224835813443,9,0.8450164600328995,13.050000000000011
58,100,58,0.22771404910555063,9,0.8450164600328995,13.050000000000011
58,100,59,0.21566857024531302,9,0.8450164600328995,13.050000000000011
58,100,60,0.203805654022617,9,0.8450164600328995,13.050000000000011
58,100,61,0.1921285390141864,9,0.8450164600328995,13.050000000000011
58,100,62,0.18082895062201418,9,0.8450164600328995,13.050000000000011
58,100,63,0.16897168916627858,9,0.8450164600328995,13.050000000000011
58,100,64,0.15785988143405552,9,0.8450164600328995,13.050000000000011
58,100,65,0.14659751646499067,9,0.8450164600328995,13.050000000000011
58,100,66,0.13550443540795115,9,0.8450164600328995,13.050000000000011
58,100,67,0.12456072754190255,9,0.8450164600328995,13.050000000000011
58,100,68,0.11375454199529624,9,0.8450164600328995,13.050000000000011
58,100,69,0.10312929952248802,9,0.8450164600328995,13.050000000000011
58,100,70,0.09263159395410706,9,0.8450164600328995,13.050000000000011
58,100,71,0.0823855978189498,9,0.8450164600328995,13.050000000000011
58,100,72,0.07228270967759631,9,0.8450164600328995,13.050000000000011
58,100,73,0.062348153199645845,9,0.8450164600328995,13.050000000000011
58,100,74,0.05263161110122268,9,0.8450164600328995,13.050000000000011
58,100,75,0.04304193214790443,9,0.8450164600328995,13.050000000000011
58,100,76,0.033585652130877955,9,0.8450164600328995,13.050000000000011
58,100,77,0.024286463354465933,9,0.8450164600328995,13.050000000000011
58,100,78,0.015218772130344872,9,0.8450164600328995,13.050000000000011
58,100,79,0.006364558538624575,9,0.8450164600328995,13.050000000000011
58,100,80,-0.002288476491531276,9,0.8450164600328995,13.050000000000011
58,100,81,-0.010784423995894306,9,0.8450164600328995,13.050000000000011
58,100,82,-0.01909571388070238,9,0.8450164600328995,13.050000000000011
58,100,83,-0.02720772634879955,9,0.8450164600328995,13.050000000000011
58,100,84,-0.035136790275445265,9,0.8450164600328995,13.050000000000011
58,100,85,-0.04292898394497437,9,0.8450164600328995,13.050000000000011
58,100,86,-0.050563669264480304,9,0.8450164600328995,13.050000000000011
58,100,87,-0.05797502280067657,9,0.8450164600328995,13.050000000000011
58,100,88,-0.06520125201158346,9,0.8450164600328995,13.050000000000011
58,100,89,-0.07228334378911898,9,0.8450164600328995,13.050000000000011
58,100,90,-0.07922979168280021,9,0.8450164600328995,13.050000000000011
58,100,91,-0.08597004414602248,9,0.8450164600328995,13.050000000000011
58,100,92,-0.09253050345592048,9,0.8450164600328995,13.050000000000011
58,100,93,-0.09897118197794512,9,0.8450164600328995,13.050000000000011
58,100,94,-0.10522375812534861,9,0.8450164600328995,13.050000000000011
58,100,95,-0.1113444437146008,9,0.8450164600328995,13.050000000000011
58,100,96,-0.11736990482653158,9,0.8450164600328995,13.050000000000011
58,100,97,-0.12303012469733034,9,0.8450164600328995,13.050000000000011
58,100,98,-0.12893450265095036,9,0.8450164600328995,13.050000000000011
58,100,99,-0.13473653965103083,9,0.8450164600328995,13.050000000000011
58,100,100,-0.14038364588241983,9,0.8450164600328995,13.050000000000011
58,100,101,-0.14594709512738702,9,0.8450164600328995,13.050000000000011
58,100,102,-0.15147813977623525,9,0.8450164600328995,13.050000000000011
58,100,103,-0.15695183761452303,9,0.8450164600328995,13.050000000000011
58,100,104,-0.1623653521354934,9,0.8450164600328995,13.050000000000011
58,100,105,-0.16774066786409167,9,0.8450164600328995,13.050000000000011
58,100,106,-0.17301575341429398,9,0.8450164600328995,13.050000000000011
58,100,107,-0.1782179006768032,9,0.8450164600328995,13.050000000000011
58,100,108,-0.18328701325302368,9,0.8450164600328995,13.050000000000011
58,100,109,-0.18823157768889548,9,0.8450164600328995,13.050000000000011
58,100,110,-0.19305289084513855,9,0.8450164600328995,13.050000000000011
58,100,111,-0.1977823488149626,9,0.8450164600328995,13.050000000000011
58,100,112,-0.20235080232350725,9,0.8450164600328995,13.050000000000011
58,100,113,-0.20687662486709582,9,0.8450164600328995,13.050000000000011
58,100,114,-0.21128783065702533,9,0.8450164600328995,13.050000000000011
58,100,115,-0.215772322872487,9,0.8450164600328995,13.050000000000011
58,100,116,-0.2201117831629952,9,0.8450164600328995,13.050000000000011
58,100,117,-0.22433752952856395,9,0.8450164600328995,13.050000000000011
58,100,118,-0.2284460702153416,9,0.8450164600328995,13.050000000000011
58,100,119,-0.23230642182640365,9,0.8450164600328995,13.050000000000011
58,100,120,-0.23604555596104076,9,0.8450164600328995,13.050000000000011
58,100,121,-0.23985499621580625,9,0.8450164600328995,13.050000000000011
58,100,122,-0.24359447177489907,9,0.8450164600328995,13.050000000000011
58,100,123,-0.24728740852451433,9,0.8450164600328995,13.050000000000011
58,100,124,-0.25094928980718106,9,0.8450164600328995,13.050000000000011
58,1000,0,0.9112185190006773,0,0.9112185190006773,13.050000000000011
58,1000,1,0.9108996301128097,0,0.9112185190006773,13.050000000000011
