,,,R,tau,rho,time
20,9,110,-0.13623540128345027,38,0.772152711584911,17.5
20,9,111,-0.14561903977646365,38,0.772152711584911,17.5
20,9,112,-0.15464523207968203,38,0.772152711584911,17.5
20,9,113,-0.16333217018331098,38,0.772152711584911,17.5
20,9,114,-0.1716837857893731,38,0.772152711584911,17.5
20,9,115,-0.17972709232207917,38,0.772152711584911,17.5
20,9,116,-0.1874706202359718,38,0.772152711584911,17.5
20,9,117,-0.19480500961546143,38,0.772152711584911,17.5
20,9,118,-0.2018139663545337,38,0.772152711584911,17.5
20,9,119,-0.2082989711440364,38,0.772152711584911,17.5
20,9,120,-0.21465858261602774,38,0.772152711584911,17.5
20,9,121,-0.2207044618043402,38,0.772152711584911,17.5
20,9,122,-0.22641637658114713,38,0.772152711584911,17.5
20,9,123,-0.2318363224710381,38,0.772152711584911,17.5
20,9,124,-0.23693230899448403,38,0.772152711584911,17.5
20,10,0,0.31350616273319437,36,0.7879194225737167,17.5
20,10,1,0.33274511061408907,36,0.7879194225737167,17.5
20,10,2,0.3520554765069243,36,0.7879194225737167,17.5
20,10,3,0.37139742668973963,36,0.7879194225737167,17.5
20,10,4,0.3908033975770931,36,0.7879194225737167,17.5
20,10,5,0.4102132337915125,36,0.7879194225737167,17.5
20,10,6,0.42962275208013145,36,0.7879194225737167,17.5
20,10,7,0.448935932897381,36,0.7879194225737167,17.5
20,10,8,0.4681957012290615,36,0.7879194225737167,17.5
20,10,9,0.4873206360307218,36,0.7879194225737167,17.5
20,10,10,0.5061364639643648,36,0.7879194225737167,17.5
20,10,11,0.5248536235656667,36,0.7879194225737167,17.5
20,10,12,0.5433103344468145,36,0.7879194225737167,17.5
20,10,13,0.5614688190843983,36,0.7879194225737167,17.5
20,10,14,0.5792249669882776,36,0.7879194225737167,17.5
20,10,15,0.5965017230303236,36,0.7879194225737167,17.5
20,10,16,0.6132694012944536,36,0.7879194225737167,17.5
20,10,17,0.6294968536067765,36,0.7879194225737167,17.5
20,10,18,0.6451404475931352,36,0.7879194225737167,17.5
20,10,19,0.6601211252112933,36,0.7879194225737167,17.5
20,10,20,0.674414533332529,36,0.7879194225737167,17.5
20,10,21,0.687938310829934,36,0.7879194225737167,17.5
20,10,22,0.7006561047759973,36,0.7879194225737167,17.5
20,10,23,0.7125376329227368,36,0.7879194225737167,17.5
20,10,24,0.7235549267079594,36,0.7879194225737167,17.5
20,10,25,0.7337660954143443,36,0.7879194225737167,17.5
20,10,26,0.7432181854478829,36,0.7879194225737167,17.5
20,10,27,0.7517686681940994,36,0.7879194225737167,17.5
20,10,28,0.7593950931340875,36,0.7879194225737167,17.5
20,10,29,0.7660580796132785,36,0.7879194225737167,17.5
20,10,30,0.7718525246755872,36,0.7879194225737167,17.5
20,10,31,0.7767282733864208,36,0.7879194225737167,17.5
20,10,32,0.7806899022183519,36,0.7879194225737167,17.5
20,10,33,0.7836886111813689,36,0.7879194225737167,17.5
20,10,34,0.7859227857198268,36,0.7879194225737167,17.5
20,10,35,0.7873261597317823,36,0.7879194225737167,17.5
20,10,36,0.7879194225737167,36,0.7879194225737167,17.5
20,10,37,0.7877170790495694,36,0.7879194225737167,17.5
20,10,38,0.7867211253504138,36,0.7879194225737167,17.5
20,10,39,0.784979958721404,36,0.7879194225737167,17.5
20,10,40,0.7823961038240853,36,0.7879194225737167,17.5
20,10,41,0.7790865342906579,36,0.7879194225737167,17.5
20,10,42,0.7749975216298202,36,0.7879194225737167,17.5
20,10,43,0.7702335407708957,36,0.7879194225737167,17.5
20,10,44,0.7648111019358756,36,0.7879194225737167,17.5
20,10,45,0.758850181678149,36,0.7879194225737167,17.5
20,10,46,0.7522706281882081,36,0.7879194225737167,17.5
20,10,47,0.7448577227735151,36,0.7879194225737167,17.5
20,10,48,0.7371717643936768,36,0.7879194225737167,17.5
20,10,49,0.728850271670557,36,0.7879194225737167,17.5
20,10,50,0.7199273621750838,36,0.7879194225737167,17.5
20,10,51,0.7104689580342175,36,0.7879194225737167,17.5
20,10,52,0.70050705361635,36,0.7879194225737167,17.5
20,10,53,0.6900302591200627,36,0.7879194225737167,17.5
20,10,54,0.6790324060860367,36,0.7879194225737167,17.5
20,10,55,0.6676334330027004,36,0.7879194225737167,17.5
20,10,56,0.6557036829684032,36,0.7879194225737167,17.5
20,10,57,0.6432527848381594,36,0.7879194225737167,17.5
20,10,58,0.6303040997665318,36,0.7879194225737167,17.5
20,10,59,0.6168967321993137,36,0.7879194225737167,17.5
20,10,60,0.60302670380932,36,0.7879194225737167,17.5
20,10,61,0.5887332814596437,36,0.7879194225737167,17.5
20,10,62,0.5740308690965025,36,0.7879194225737167,17.5
20,10,63,0.5589449871078798,36,0.7879194225737167,17.5
20,10,64,0.5435196332254487,36,0.7879194225737167,17.5
20,10,65,0.5277677650432302,36,0.7879194225737167,17.5
20,10,66,0.5117532203779654,36,0.7879194225737167,17.5
20,10,67,0.49544547100036335,36,0.7879194225737167,17.5
20,10,68,0.47892991590646433,36,0.7879194225737167,17.5
20,10,69,0.46208010633266694,36,0.7879194225737167,17.5
20,10,70,0.44502583359447695,36,0.7879194225737167,17.5
20,10,71,0.42787325280666644,36,0.7879194225737167,17.5
20,10,72,0.41051481234192794,36,0.7879194225737167,17.5
20,10,73,0.3930696206395878,36,0.7879194225737167,17.5
20,10,74,0.3755461239312767,36,0.7879194225737167,17.5
20,10,75,0.35796546672609175,36,0.7879194225737167,17.5
20,10,76,0.3403569374281934,36,0.7879194225737167,17.5
20,10,77,0.3228516199729606,36,0.7879194225737167,17.5
20,10,78,0.3053963078842916,36,0.7879194225737167,17.5
20,10,79,0.2879470945007682,36,0.7879194225737167,17.5
20,10,80,0.2705925423023602,36,0.7879194225737167,17.5
20,10,81,0.25331340687799603,36,0.7879194225737167,17.5
20,10,82,0.2361681434522408,36,0.7879194225737167,17.5
20,10,83,0.21915256943405675,36,0.7879194225737167,17.5
20,10,84,0.20268385750838117,36,0.7879194225737167,17.5
20,10,85,0.18604593983346623,36,0.7879194225737167,17.5
20,10,86,0.16950737852388786,36,0.7879194225737167,17.5
20,10,87,0.15316721608071793,36,0.7879194225737167,17.5
20,10,88,0.13699203007727076,36,0.7879194225737167,17.5
20,10,89,0.12103376092764831,36,0.7879194225737167,17.5
20,10,90,0.1052803123830918,36,0.7879194225737167,17.5
20,10,91,0.08979075997939245,36,0.7879194225737167,17.5
20,10,92,0.07450095532396368,36,0.7879194225737167,17.5
20,10,93,0.05942546577548379,36,0.7879194225737167,17.5
20,10,94,0.04460433970424994,36,0.7879194225737167,17.5
20,10,95,0.030041907185940964,36,0.7879194225737167,17.5
20,10,96,0.015759659975890624,36,0.7879194225737167,17.5
20,10,97,0.0017040027285664876,36,0.7879194225737167,17.5
20,10,98,-0.012094237195816003,36,0.7879194225737167,17.5
20,10,99,-0.02554932665180109,36,0.7879194225737167,17.5
20,10,100,-0.03868911016598507,36,0.7879194225737167,17.5
20,10,101,-0.051436923082559725,36,0.7879194225737167,17.5
20,10,102,-0.06384906175924526,36,0.7879194225737167,17.5
20,10,103,-0.07558389130430258,36,0.7879194225737167,17.5
20,10,104,-0.08732745262854252,36,0.7879194225737167,17.5
20,10,105,-0.09873780555929837,36,0.7879194225737167,17.5
20,10,106,-0.10984218533528683,36,0.7879194225737167,17.5
20,10,107,-0.12058636936632922,36,0.7879194225737167,17.5
20,10,108,-0.13095563937857688,36,0.7879194225737167,17.5
20,10,109,-0.14093677081934577,36,0.7879194225737167,17.5
20,10,110,-0.15054434453937982,36,0.7879194225737167,17.5
20,10,111,-0.15976800220705176,36,0.7879194225737167,17.5
20,10,112,-0.16863759274039272,36,0.7879194225737167,17.5
20,10,113,-0.1771702159238636,36,0.7879194225737167,17.5
20,10,114,-0.1853632566982067,36,0.7879194225737167,17.5
20,10,115,-0.1932456058231607,36,0.7879194225737167,17.5
20,10,116,-0.20081785194788557,36,0.7879194225737167,17.5
20,10,117,-0.20798816904076523,36,0.7879194225737167,17.5
20,10,118,-0.21483120775102277,36,0.7879194225737167,17.5
20,10,119,-0.22117220140412747,36,0.7879194225737167,17.5
20,10,120,-0.22737454074388241,36,0.7879194225737167,17.5
20,10,121,-0.23325677403345121,36,0.7879194225737167,17.5
20,10,122,-0.2388039225045712,36,0.7879194225737167,17.5
20,10,123,-0.24406397477157357,36,0.7879194225737167,17.5
20,10,124,-0.24900034060007067,36,0.7879194225737167,17.5
20,11,0,0.3489954573022087,35,0.8008463980723135,17.5
20,11,1,0.36837149401802394,35,0.8008463980723135,17.5
20,11,2,0.38779371256033357,35,0.8008463980723135,17.5
20,11,3,0.407227435322151,35,0.8008463980723135,17.5
20,11,4,0.4267049600565699,35,0.8008463980723135,17.5
20,11,5,0.4461571437800426,35,0.8008463980723135,17.5
20,11,6,0.465577692851057,35,0.8008463980723135,17.5
20,11,7,0.48486697471203327,35,0.8008463980723135,17.5
20,11,8,0.504066127058466,35,0.8008463980723135,17.5
20,11,9,0.5230861039713287,35,0.8008463980723135,17.5
20,11,10,0.541771965244272,35,0.8008463980723135,17.5
20,11,11,0.5602811033430438,35,0.8008463980723135,17.5
20,11,12,0.5784701492414022,35,0.8008463980723135,17.5
20,11,13,0.596297042850948,35,0.8008463980723135,17.5
20,11,14,0.6136479279821965,35,0.8008463980723135,17.5
20,11,15,0.630439571145158,35,0.8008463980723135,17.5
20,11,16,0.6466383920027035,35,0.8008463980723135,17.5
20,11,17,0.6622183218714387,35,0.8008463980723135,17.5
20,11,18,0.6771299549929554,35,0.8008463980723135,17.5
20,11,19,0.6913014931486947,35,0.8008463980723135,17.5
20,11,20,0.7047115187696517,35,0.8008463980723135,17.5
20,11,21,0.7172837865470668,35,0.8008463980723135,17.5
20,11,22,0.7289928658085341,35,0.8008463980723135,17.5
20,11,23,0.7398123906846359,35,0.8008463980723135,17.5
20,11,24,0.7497281090598261,35,0.8008463980723135,17.5
20,11,25,0.7588136787930726,35,0.8008463980723135,17.5
20,11,26,0.7671030529216706,35,0.8008463980723135,17.5
20,11,27,0.774478671547368,35,0.8008463980723135,17.5
20,11,28,0.7809419007456732,35,0.8008463980723135,17.5
20,11,29,0.7864296690369008,35,0.8008463980723135,17.5
20,11,30,0.7910505170148784,35,0.8008463980723135,17.5
20,11,31,0.7947623426111777,35,0.8008463980723135,17.5
20,11,32,0.7975738169361716,35,0.8008463980723135,17.5
20,11,33,0.7994383352273857,35,0.8008463980723135,17.5
20,11,34,0.800550345197285,35,0.8008463980723135,17.5
20,11,35,0.8008463980723135,35,0.8008463980723135,17.5
20,11,36,0.8003452767137373,35,0.8008463980723135,17.5
20,11,37,0.79906168665466,35,0.8008463980723135,17.5
20,11,38,0.7970001707725911,35,0.8008463980723135,17.5
20,11,39,0.794205632178038,35,0.8008463980723135,17.5
20,11,40,0.7905833325217938,35,0.8008463980723135,17.5
20,11,41,0.7862498727583928,35,0.8008463980723135,17.5
20,11,42,0.7811577896873751,35,0.8008463980723135,17.5
20,11,43,0.7754076588929968,35,0.8008463980723135,17.5
20,11,44,0.7690177625144535,35,0.8008463980723135,17.5
20,11,45,0.7621048473720646,35,0.8008463980723135,17.5
20,11,46,0.7545935053763697,35,0.8008463980723135,17.5
20,11,47,0.7462798375231663,35,0.8008463980723135,17.5
20,11,48,0.737692610458479,35,0.8008463980723135,17.5
20,11,49,0.7284790268667568,35,0.8008463980723135,17.5
20,11,50,0.7186918314470243,35,0.8008463980723135,17.5
20,11,51,0.7083858441174581,35,0.8008463980723135,17.5
20,11,52,0.6975901086089035,35,0.8008463980723135,17.5
20,11,53,0.6863020401645333,35,0.8008463980723135,17.5
20,11,54,0.6745155275192136,35,0.8008463980723135,17.5
20,11,55,0.6623427232901541,35,0.8008463980723135,17.5
20,11,56,0.6496699202076344,35,0.8008463980723135,17.5
20,11,57,0.636501495191879,35,0.8008463980723135,17.5
20,11,58,0.622858040499002,35,0.8008463980723135,17.5
20,11,59,0.608778330335457,35,0.8008463980723135,17.5
20,11,60,0.5942587164581994,35,0.8008463980723135,17.5
20,11,61,0.5793376985584348,35,0.8008463980723135,17.5
20,11,62,0.5640347364936011,35,0.8008463980723135,17.5
20,11,63,0.5483867408438066,35,0.8008463980723135,17.5
20,11,64,0.5324405418040712,35,0.8008463980723135,17.5
20,11,65,0.5161996749244122,35,0.8008463980723135,17.5
20,11,66,0.49977878527141206,35,0.8008463980723135,17.5
20,11,67,0.48305369433756695,35,0.8008463980723135,17.5
20,11,68,0.4661541111363961,35,0.8008463980723135,17.5
20,11,69,0.44895538745241154,35,0.8008463980723135,17.5
20,11,70,0.43158262905722683,35,0.8008463980723135,17.5
20,11,71,0.41414228507185,35,0.8008463980723135,17.5
20,11,72,0.3965308058346118,35,0.8008463980723135,17.5
20,11,73,0.3788541246585462,35,0.8008463980723135,17.5
20,11,74,0.3611326160898839,35,0.8008463980723135,17.5
20,11,75,0.3433789260817807,35,0.8008463980723135,17.5
20,11,76,0.32562345515632435,35,0.8008463980723135,17.5
20,11,77,0.307998148760056,35,0.8008463980723135,17.5
20,11,78,0.2904447196189064,35,0.8008463980723135,17.5
20,11,79,0.27291832966092056,35,0.8008463980723135,17.5
20,11,80,0.2555008465550346,35,0.8008463980723135,17.5
20,11,81,0.238167192491037,35,0.8008463980723135,17.5
20,11,82,0.22098486050691274,35,0.8008463980723135,17.5
20,11,83,0.20394946216531226,35,0.8008463980723135,17.5
20,11,84,0.18746454004193577,35,0.8008463980723135,17.5
20,11,85,0.17082730447061675,35,0.8008463980723135,17.5
20,11,86,0.1542991847699326,35,0.8008463980723135,17.5
20,11,87,0.13797855132965117,35,0.8008463980723135,17.5
20,11,88,0.12183837757121511,35,0.8008463980723135,17.5
20,11,89,0.10591937066988598,35,0.8008463980723135,17.5
20,11,90,0.09021921613823707,35,0.8008463980723135,17.5
20,11,91,0.0747931689031091,35,0.8008463980723135,17.5
20,11,92,0.059577893686557325,35,0.8008463980723135,17.5
20,11,93,0.044585729365051945,35,0.8008463980723135,17.5
20,11,94,0.029854741132230096,35,0.8008463980723135,17.5
20,11,95,0.015394451060689764,35,0.8008463980723135,17.5
20,11,96,0.0012191752968266545,35,0.8008463980723135,17.5
20,11,97,-0.012720442309872557,35,0.8008463980723135,17.5
20,11,98,-0.026392309104815402,35,0.8008463980723135,17.5
20,11,99,-0.03971731529854417,35,0.8008463980723135,17.5
20,11,100,-0.05272035659542407,35,0.8008463980723135,17.5
20,11,101,-0.06533053776807005,35,0.8008463980723135,17.5
20,11,102,-0.07760070948992184,35,0.8008463980723135,17.5
20,11,103,-0.08920368269190719,35,0.8008463980723135,17.5
20,11,104,-0.100795392151952,35,0.8008463980723135,17.5
20,11,105,-0.11205140172475293,35,0.8008463980723135,17.5
20,11,106,-0.12300012657494867,35,0.8008463980723135,17.5
20,11,107,-0.13358965674533738,35,0.8008463980723135,17.5
20,11,108,-0.1438049132184606,35,0.8008463980723135,17.5
20,11,109,-0.15362918930498215,35,0.8008463980723135,17.5
20,11,110,-0.1630783177838564,35,0.8008463980723135,17.5
20,11,111,-0.17214927358191418,35,0.8008463980723135,17.5
20,11,112,-0.1808634786302261,35,0.8008463980723135,17.5
20,11,113,-0.18924494257258395,35,0.8008463980723135,17.5
20,11,114,-0.19728153127733558,35,0.8008463980723135,17.5
20,11,115,-0.20500503963793712,35,0.8008463980723135,17.5
20,11,116,-0.21241420308184814,35,0.8008463980723135,17.5
20,11,117,-0.21942827754037744,35,0.8008463980723135,17.5
20,11,118,-0.22611314902663282,35,0.8008463980723135,17.5
20,11,119,-0.2323156527631546,35,0.8008463980723135,17.5
20,11,120,-0.23836639214786126,35,0.8008463980723135,17.5
20,11,121,-0.24409919514927453,35,0.8008463980723135,17.5
20,11,122,-0.24949121993189877,35,0.8008463980723135,17.5
20,11,123,-0.2546000809117566,35,0.8008463980723135,17.5
20,11,124,-0.25938458484018434,35,0.8008463980723135,17.5
20,12,0,0.3803268523797425,34,0.8115734884576912,17.5
20,12,1,0.39979293752201767,34,0.8115734884576912,17.5
20,12,2,0.41928473071665767,34,0.8115734884576912,17.5
20,12,3,0.4387709876533368,34,0.8115734884576912,17.5
20,12,4,0.4582796516720569,34,0.8115734884576912,17.5
20,12,5,0.47773697197150816,34,0.8115734884576912,17.5
20,12,6,0.49712982995126637,34,0.8115734884576912,17.5
20,12,7,0.5163544880224289,34,0.8115734884576912,17.5
20,12,8,0.5354459138652703,34,0.8115734884576912,17.5
20,12,9,0.5543215330755213,34,0.8115734884576912,17.5
20,12,10,0.572829618392863,34,0.8115734884576912,17.5
20,12,11,0.5910864074587119,34,0.8115734884576912,17.5
20,12,12,0.6089580924385518,34,0.8115734884576912,17.5
20,12,13,0.6263955198217861,34,0.8115734884576912,17.5
20,12,14,0.6432812691768907,34,0.8115734884576912,17.5
20,12,15,0.6595304083859389,34,0.8115734884576912,17.5
20,12,16,0.6751115031586533,34,0.8115734884576912,17.5
20,12,17,0.6900001520997054,34,0.8115734884576912,17.5
20,12,18,0.7041540985368367,34,0.8115734884576912,17.5
20,12,19,0.7174982008297313,34,0.8115734884576912,17.5
20,12,20,0.7300245286062519,34,0.8115734884576912,17.5
20,12,21,0.7416663799749266,34,0.8115734884576912,17.5
20,12,22,0.7524026677596347,34,0.8115734884576912,17.5
20,12,23,0.7622212506239582,34,0.8115734884576912,17.5
20,12,24,0.7711136722808967,34,0.8115734884576912,17.5
20,12,25,0.7791622110168517,34,0.8115734884576912,17.5
20,12,26,0.7863905436979337,34,0.8115734884576912,17.5
20,12,27,0.7927008643192228,34,0.8115734884576912,17.5
20,12,28,0.7981144764904741,34,0.8115734884576912,17.5
20,12,29,0.8025493464295136,34,0.8115734884576912,17.5
20,12,30,0.806123150438562,34,0.8115734884576912,17.5
20,12,31,0.8088017615493976,34,0.8115734884576912,17.5
20,12,32,0.8105942340315285,34,0.8115734884576912,17.5
20,12,33,0.8114556911147867,34,0.8115734884576912,17.5
20,12,34,0.8115734884576912,34,0.8115734884576912,17.5
20,12,35,0.810890154581625,34,0.8115734884576912,17.5
20,12,36,0.8094208272590588,34,0.8115734884576912,17.5
20,12,37,0.807182281047813,34,0.8115734884576912,17.5
20,12,38,0.8041783964836455,34,0.8115734884576912,17.5
20,12,39,0.8004557506551395,34,0.8115734884576912,17.5
20,12,40,0.7959229369041287,34,0.8115734884576912,17.5
20,12,41,0.7906953977196037,34,0.8115734884576912,17.5
20,12,42,0.7847295808453634,34,0.8115734884576912,17.5
20,12,43,0.7781189868436305,34,0.8115734884576912,17.5
20,12,44,0.7708900719273322,34,0.8115734884576912,17.5
20,12,45,0.7631568687510317,34,0.8115734884576912,17.5
20,12,46,0.7548434136989727,34,0.8115734884576912,17.5
20,12,47,0.7457546516646183,34,0.8115734884576912,17.5
20,12,48,0.7363891504613749,34,0.8115734884576912,17.5
20,12,49,0.7264213942916317,34,0.8115734884576912,17.5
20,12,50,0.7158931234563953,34,0.8115734884576912,17.5
20,12,51,0.7048695274686126,34,0.8115734884576912,17.5
20,12,52,0.6933708710946049,34,0.8115734884576912,17.5
20,12,53,0.6813988429328199,34,0.8115734884576912,17.5
20,12,54,0.6689488672882637,34,0.8115734884576912,17.5
20,12,55,0.6561276049153599,34,0.8115734884576912,17.5
20,12,56,0.6428269646899445,34,0.8115734884576912,17.5
20,12,57,0.6290506866906574,34,0.8115734884576912,17.5
20,12,58,0.6148280023528705,34,0.8115734884576912,17.5
20,12,59,0.6001870115467314,34,0.8115734884576912,17.5
20,12,60,0.5851264453125057,34,0.8115734884576912,17.5
20,12,61,0.5696960485731505,34,0.8115734884576912,17.5
20,12,62,0.5539077270190585,34,0.8115734884576912,17.5
20,12,63,0.5378082091835634,34,0.8115734884576912,17.5
20,12,64,0.5214470365064399,34,0.8115734884576912,17.5
20,12,65,0.5048212186993704,34,0.8115734884576912,17.5
20,12,66,0.4880803820144721,34,0.8115734884576912,17.5
20,12,67,0.4710335488905736,34,0.8115734884576912,17.5
20,12,68,0.45383875676711644,34,0.8115734884576912,17.5
20,12,69,0.4363721619395539,34,0.8115734884576912,17.5
20,12,70,0.4187632827323571,34,0.8115734884576912,17.5
20,12,71,0.40110925187415886,34,0.8115734884576912,17.5
20,12,72,0.38331248762802383,34,0.8115734884576912,17.5
20,12,73,0.36547388200002545,34,0.8115734884576912,17.5
20,12,74,0.34761715983757857,34,0.8115734884576912,17.5
20,12,75,0.3297470025537034,34,0.8115734884576912,17.5
20,12,76,0.311897527085055,34,0.8115734884576912,17.5
20,12,77,0.29419602111627924,34,0.8115734884576912,17.5
20,12,78,0.27658175392320655,34,0.8115734884576912,17.5
20,12,79,0.25900835681341294,34,0.8115734884576912,17.5
20,12,80,0.2415587850781344,34,0.8115734884576912,17.5
20,12,81,0.22420556846872014,34,0.8115734884576912,17.5
20,12,82,0.20701289273943244,34,0.8115734884576912,17.5
20,12,83,0.1899793570685436,34,0.8115734884576912,17.5
20,12,84,0.17349645547072062,34,0.8115734884576912,17.5
20,12,85,0.15687705102303426,34,0.8115734884576912,17.5
20,12,86,0.14038463288616312,34,0.8115734884576912,17.5
20,12,87,0.12410454677163701,34,0.8115734884576912,17.5
20,12,88,0.10801534923092802,34,0.8115734884576912,17.5
20,12,89,0.09215805342741432,34,0.8115734884576912,17.5
20,12,90,0.07652466966388734,34,0.8115734884576912,17.5
20,12,91,0.06117700010402856,34,0.8115734884576912,17.5
20,12,92,0.04604676737065838,34,0.8115734884576912,17.5
20,12,93,0.031150685359100854,34,0.8115734884576912,17.5
20,12,94,0.01651933357047298,34,0.8115734884576912,17.5
20,12,95,0.0021691088188101823,34,0.8115734884576912,17.5
20,12,96,-0.011894154155304345,34,0.8115734884576912,17.5
20,12,97,-0.02571057613540487,34,0.8115734884576912,17.5
20,12,98,-0.039252629242676855,34,0.8115734884576912,17.5
20,12,99,-0.05244813848118947,34,0.8115734884576912,17.5
20,12,100,-0.06531443501328676,34,0.8115734884576912,17.5
20,12,101,-0.07778834034729201,34,0.8115734884576912,17.5
20,12,102,-0.08991903115217674,34,0.8115734884576912,17.5
20,12,103,-0.1013915843476138,34,0.8115734884576912,17.5
20,12,104,-0.11283435354987215,34,0.8115734884576912,17.5
20,12,105,-0.12393941614043483,34,0.8115734884576912,17.5
20,12,106,-0.1347355758741419,34,0.8115734884576912,17.5
20,12,107,-0.14517859806508207,34,0.8115734884576912,17.5
20,12,108,-0.15524052973886893,34,0.8115734884576912,17.5
20,12,109,-0.16491564632336853,34,0.8115734884576912,17.5
20,12,110,-0.1742157065315008,34,0.8115734884576912,17.5
20,12,111,-0.1831361618929983,34,0.8115734884576912,17.5
20,12,112,-0.19170353961358236,34,0.8115734884576912,17.5
20,12,113,-0.19993959667365604,34,0.8115734884576912,17.5
20,12,114,-0.20782838814653895,34,0.8115734884576912,17.5
20,12,115,-0.21539961313759073,34,0.8115734884576912,17.5
20,12,116,-0.22265083737919628,34,0.8115734884576912,17.5
20,12,117,-0.2295131919902901,34,0.8115734884576912,17.5
20,12,118,-0.23604827024912833,34,0.8115734884576912,17.5
20,12,119,-0.24211608097013382,34,0.8115734884576912,17.5
20,12,120,-0.24802156312313986,34,0.8115734884576912,17.5
20,12,121,-0.253606500916144,34,0.8115734884576912,17.5
20,12,122,-0.25885130312360877,34,0.8115734884576912,17.5
20,12,123,-0.2638171849591218,34,0.8115734884576912,17.5
20,12,124,-0.26845955328395454,34,0.8115734884576912,17.5
20,13,0,0.4081803257573125,32,0.8206684476747254,17.5
20,13,1,0.4277044820699383,32,0.8206684476747254,17.5
20,13,2,0.44723798978648344,32,0.8206684476747254,17.5
20,13,3,0.46674912206437436,32,0.8206684476747254,17.5
20,13,4,0.48625866336864254,32,0.8206684476747254,17.5
20,13,5,0.5056889263915445,32,0.8206684476747254,17.5
20,13,6,0.5250227688980877,32,0.8206684476747254,17.5
20,13,7,0.5441511126660334,32,0.8206684476747254,17.5
20,13,8,0.5631061232217649,32,0.8206684476747254,17.5
20,13,9,0.5818030962305041,32,0.8206684476747254,17.5
20,13,10,0.6000952158598556,32,0.8206684476747254,17.5
20,13,11,0.6180573293004809,32,0.8206684476747254,17.5
20,13,12,0.6355620802843837,32,0.8206684476747254,17.5
20,13,13,0.6525656452860057,32,0.8206684476747254,17.5
20,13,14,0.6689420264493372,32,0.8206684476747254,17.5
20,13,15,0.6846097176182324,32,0.8206684476747254,17.5
20,13,16,0.6995464770430907,32,0.8206684476747254,17.5
20,13,17,0.7137286830494942,32,0.8206684476747254,17.5
20,13,18,0.727118393525123,32,0.8206684476747254,17.5
20,13,19,0.7396459384531537,32,0.8206684476747254,17.5
20,13,20,0.7513170713435561,32,0.8206684476747254,17.5
20,13,21,0.7620722238793648,32,0.8206684476747254,17.5
20,13,22,0.7718999428847851,32,0.8206684476747254,17.5
20,13,23,0.7807893833079688,32,0.8206684476747254,17.5
20,13,24,0.7887404101568734,32,0.8206684476747254,17.5
20,13,25,0.7958391462404125,32,0.8206684476747254,17.5
20,13,26,0.8021013414051542,32,0.8206684476747254,17.5
20,13,27,0.8074458709159807,32,0.8206684476747254,17.5
20,13,28,0.8119094883998056,32,0.8206684476747254,17.5
20,13,29,0.8153960573739901,32,0.8206684476747254,17.5
20,13,30,0.8180330951167737,32,0.8206684476747254,17.5
20,13,31,0.8197875994069213,32,0.8206684476747254,17.5
20,13,32,0.8206684476747254,32,0.8206684476747254,17.5
20,13,33,0.8206338565148543,32,0.8206684476747254,17.5
20,13,34,0.8198627744753131,32,0.8206684476747254,17.5
20,13,35,0.8183014255394551,32,0.8206684476747254,17.5
20,13,36,0.8159664840509494,32,0.8206684476747254,17.5
20,13,37,0.8128760316275139,32,0.8206684476747254,17.5
20,13,38,0.8090344892766187,32,0.8206684476747254,17.5
20,13,39,0.8044893056977552,32,0.8206684476747254,17.5
20,13,40,0.7991503769513109,32,0.8206684476747254,17.5
20,13,41,0.7931338418997401,32,0.8206684476747254,17.5
20,13,42,0.7863984776970638,32,0.8206684476747254,17.5
20,13,43,0.779037739946902,32,0.8206684476747254,17.5
20,13,44,0.7710773695887213,32,0.8206684476747254,17.5
20,13,45,0.7626293042088231,32,0.8206684476747254,17.5
20,13,46,0.7536193089672103,32,0.8206684476747254,17.5
20,13,47,0.7438634448437992,32,0.8206684476747254,17.5
20,13,48,0.7338315981435644,32,0.8206684476747254,17.5
20,13,49,0.7232139638306253,32,0.8206684476747254,17.5
20,13,50,0.7120581275784763,32,0.8206684476747254,17.5
20,13,51,0.7004211858898822,32,0.8206684476747254,17.5
20,13,52,0.6883220985605099,32,0.8206684476747254,17.5
20,13,53,0.6757661463742365,32,0.8206684476747254,17.5
20,13,54,0.6627500082239355,32,0.8206684476747254,17.5
20,13,55,0.6493766101222093,32,0.8206684476747254,17.5
20,13,56,0.6355448868512703,32,0.8206684476747254,17.5
20,13,57,0.621257852675351,32,0.8206684476747254,17.5
20,13,58,0.6065468621400784,32,0.8206684476747254,17.5
20,13,59,0.591441069052461,32,0.8206684476747254,17.5
20,13,60,0.5759374513336007,32,0.8206684476747254,17.5
20,13,61,0.5600880039914292,32,0.8206684476747254,17.5
20,13,62,0.5439073967738779,32,0.8206684476747254,17.5
20,13,63,0.5274472457938204,32,0.8206684476747254,17.5
20,13,64,0.510750279013712,32,0.8206684476747254,17.5
20,13,65,0.4938185132913696,32,0.8206684476747254,17.5
20,13,66,0.4768200870695916,32,0.8206684476747254,17.5
20,13,67,0.4595205797836484,32,0.8206684476747254,17.5
20,13,68,0.44209896565549833,32,0.8206684476747254,17.5
20,13,69,0.4244350399011207,32,0.8206684476747254,17.5
20,13,70,0.4066481058893851,32,0.8206684476747254,17.5
20,13,71,0.3888360626911473,32,0.8206684476747254,17.5
20,13,72,0.37090791217399144,32,0.8206684476747254,17.5
20,13,73,0.3529547186231914,32,0.8206684476747254,17.5
